LandOcc,Type,Subtype,Subsubtype,Country_CF
Raw;land;Occupation, heterogeneous, agricultural, CN;;0.309825854;m2a,
Raw;land;Occupation, heterogeneous, agricultural, CO;;0.256905566;m2a,
Raw;land;Occupation, heterogeneous, agricultural, CR;;0.256905566;m2a,
Raw;land;Occupation, heterogeneous, agricultural, CU;;0.256905566;m2a,
Raw;land;Occupation, heterogeneous, agricultural, CV;;0.68508151;m2a,
Raw;land;Occupation, heterogeneous, agricultural, CW;;0;m2a,
Raw;land;Occupation, heterogeneous, agricultural, CY;;0.342540755;m2a,
Raw;land;Occupation, heterogeneous, agricultural, CZ;;1.082290134;m2a,
Raw;land;Occupation, heterogeneous, agricultural, DE;;1.083124472;m2a,
Raw;land;Occupation, heterogeneous, agricultural, Deserts and xeric shrub;;0;m2a,
Raw;land;Occupation, heterogeneous, agricultural, DJ;;0;m2a,
Raw;land;Occupation, heterogeneous, agricultural, DK;;1.084712391;m2a,
Raw;land;Occupation, heterogeneous, agricultural, DM;;0.256905566;m2a,
Raw;land;Occupation, heterogeneous, agricultural, DO;;0.256905566;m2a,
Raw;land;Occupation, heterogeneous, agricultural, DZ;;0.770716699;m2a,
Raw;land;Occupation, heterogeneous, agricultural, EC;;0.256905566;m2a,
Raw;land;Occupation, heterogeneous, agricultural, EE;;1.084712391;m2a,
Raw;land;Occupation, heterogeneous, agricultural, EG;;0.067660838;m2a,
Raw;land;Occupation, heterogeneous, agricultural, EH;;0;m2a,
Raw;land;Occupation, heterogeneous, agricultural, ER;;0.495935172;m2a,
Raw;land;Occupation, heterogeneous, agricultural, ES;;1.084712391;m2a,
Raw;land;Occupation, heterogeneous, agricultural, ET;;0.526472431;m2a,
Raw;land;Occupation, heterogeneous, agricultural, FI;;1.084712391;m2a,
Raw;land;Occupation, heterogeneous, agricultural, FJ;;0;m2a,
Raw;land;Occupation, heterogeneous, agricultural, FK;;0.328268224;m2a,
Raw;land;Occupation, heterogeneous, agricultural, Flooded grasss and savan;;0;m2a,
Raw;land;Occupation, heterogeneous, agricultural, FR;;1.07959775;m2a,
Raw;land;Occupation, heterogeneous, agricultural, GA;;0.256905566;m2a,
Raw;land;Occupation, heterogeneous, agricultural, GB;;1.083077999;m2a,
Raw;land;Occupation, heterogeneous, agricultural, GD;;0.256905566;m2a,
Raw;land;Occupation, heterogeneous, agricultural, GE;;1.084712391;m2a,
Raw;land;Occupation, heterogeneous, agricultural, GF;;0.256905566;m2a,
Raw;land;Occupation, heterogeneous, agricultural, GG;;1.084712391;m2a,
Raw;land;Occupation, heterogeneous, agricultural, GH;;0.256905566;m2a,
Raw;land;Occupation, heterogeneous, agricultural, GI;;0.342540755;m2a,
Raw;land;Occupation, heterogeneous, agricultural, GLO;;0.320543767;m2a,
Raw;land;Occupation, heterogeneous, agricultural, GM;;0.927714545;m2a,
Raw;land;Occupation, heterogeneous, agricultural, GN;;0.256905566;m2a,
Raw;land;Occupation, heterogeneous, agricultural, GP;;0;m2a,
Raw;land;Occupation, heterogeneous, agricultural, GQ;;0.256905566;m2a,
Raw;land;Occupation, heterogeneous, agricultural, GR;;1.084712391;m2a,
Raw;land;Occupation, heterogeneous, agricultural, GT;;0.256905566;m2a,
Raw;land;Occupation, heterogeneous, agricultural, GW;;0.927714545;m2a,
Raw;land;Occupation, heterogeneous, agricultural, GY;;0.256905566;m2a,
Raw;land;Occupation, heterogeneous, agricultural, HK;;0.256905566;m2a,
Raw;land;Occupation, heterogeneous, agricultural, HN;;0.256905566;m2a,
Raw;land;Occupation, heterogeneous, agricultural, HR;;1.084712391;m2a,
Raw;land;Occupation, heterogeneous, agricultural, HT;;0.256905566;m2a,
Raw;land;Occupation, heterogeneous, agricultural, HU;;1.084712391;m2a,
Raw;land;Occupation, heterogeneous, agricultural, ID;;0.256905566;m2a,
Raw;land;Occupation, heterogeneous, agricultural, IE;;1.084712391;m2a,
Raw;land;Occupation, heterogeneous, agricultural, IL;;0.341785397;m2a,
Raw;land;Occupation, heterogeneous, agricultural, IM;;1.084712391;m2a,
Raw;land;Occupation, heterogeneous, agricultural, IN;;0.256913021;m2a,
Raw;land;Occupation, heterogeneous, agricultural, IQ;;1.084712391;m2a,
Raw;land;Occupation, heterogeneous, agricultural, IR;;0.556628727;m2a,
Raw;land;Occupation, heterogeneous, agricultural, IT;;0.991489192;m2a,
Raw;land;Occupation, heterogeneous, agricultural, JE;;1.084712391;m2a,
Raw;land;Occupation, heterogeneous, agricultural, JM;;0.256905566;m2a,
Raw;land;Occupation, heterogeneous, agricultural, JO;;0.338682736;m2a,
Raw;land;Occupation, heterogeneous, agricultural, JP;;0;m2a,
Raw;land;Occupation, heterogeneous, agricultural, KE;;0.256905566;m2a,
Raw;land;Occupation, heterogeneous, agricultural, KG;;0.556628727;m2a,
Raw;land;Occupation, heterogeneous, agricultural, KH;;0.256905566;m2a,
Raw;land;Occupation, heterogeneous, agricultural, KM;;0;m2a,
Raw;land;Occupation, heterogeneous, agricultural, KN;;0;m2a,
Raw;land;Occupation, heterogeneous, agricultural, KP;;1.084712391;m2a,
Raw;land;Occupation, heterogeneous, agricultural, KR;;1.084712391;m2a,
Raw;land;Occupation, heterogeneous, agricultural, KW;;0;m2a,
Raw;land;Occupation, heterogeneous, agricultural, KY;;0.68508151;m2a,
Raw;land;Occupation, heterogeneous, agricultural, KZ;;0.556628727;m2a,
Raw;land;Occupation, heterogeneous, agricultural, LA;;0.256905566;m2a,
Raw;land;Occupation, heterogeneous, agricultural, LB;;0.342540755;m2a,
Raw;land;Occupation, heterogeneous, agricultural, LC;;0.256905566;m2a,
Raw;land;Occupation, heterogeneous, agricultural, LI;;0.906669335;m2a,
Raw;land;Occupation, heterogeneous, agricultural, LK;;0.256905566;m2a,
Raw;land;Occupation, heterogeneous, agricultural, LR;;0.256905566;m2a,
Raw;land;Occupation, heterogeneous, agricultural, LS;;0.556628727;m2a,
Raw;land;Occupation, heterogeneous, agricultural, LT;;1.084712391;m2a,
Raw;land;Occupation, heterogeneous, agricultural, LU;;1.084712391;m2a,
Raw;land;Occupation, heterogeneous, agricultural, LV;;1.084712391;m2a,
Raw;land;Occupation, heterogeneous, agricultural, LY;;0.21004131;m2a,
Raw;land;Occupation, heterogeneous, agricultural, MA;;0;m2a,
Raw;land;Occupation, heterogeneous, agricultural, Mangroves;;0;m2a,
Raw;land;Occupation, heterogeneous, agricultural, MC;;0.342540755;m2a,
Raw;land;Occupation, heterogeneous, agricultural, MD;;1.084712391;m2a,
Raw;land;Occupation, heterogeneous, agricultural, ME;;1.084712391;m2a,
Raw;land;Occupation, heterogeneous, agricultural, Medit. forest wood. and scrub;;0.342540755;m2a,
Raw;land;Occupation, heterogeneous, agricultural, MF;;0;m2a,
Raw;land;Occupation, heterogeneous, agricultural, MG;;0.256905566;m2a,
Raw;land;Occupation, heterogeneous, agricultural, MK;;1.084712391;m2a,
Raw;land;Occupation, heterogeneous, agricultural, ML;;0.927714545;m2a,
Raw;land;Occupation, heterogeneous, agricultural, MM;;0.256905566;m2a,
Raw;land;Occupation, heterogeneous, agricultural, MN;;0.556628727;m2a,
Raw;land;Occupation, heterogeneous, agricultural, MO;;0.256905566;m2a,
Raw;land;Occupation, heterogeneous, agricultural, Montane grass and shrub;;0.556628727;m2a,
Raw;land;Occupation, heterogeneous, agricultural, MQ;;0.256905566;m2a,
Raw;land;Occupation, heterogeneous, agricultural, MR;;0.927714545;m2a,
Raw;land;Occupation, heterogeneous, agricultural, MS;;0;m2a,
Raw;land;Occupation, heterogeneous, agricultural, MT;;0.342540755;m2a,
Raw;land;Occupation, heterogeneous, agricultural, MU;;0;m2a,
Raw;land;Occupation, heterogeneous, agricultural, MW;;0.556552754;m2a,
Raw;land;Occupation, heterogeneous, agricultural, MX;;0.256905566;m2a,
Raw;land;Occupation, heterogeneous, agricultural, MY;;0.256905566;m2a,
Raw;land;Occupation, heterogeneous, agricultural, MZ;;0.267006752;m2a,
Raw;land;Occupation, heterogeneous, agricultural, NA;;0.927714545;m2a,
Raw;land;Occupation, heterogeneous, agricultural, NC;;0.256905566;m2a,
Raw;land;Occupation, heterogeneous, agricultural, NE;;0.927714545;m2a,
Raw;land;Occupation, heterogeneous, agricultural, NG;;0.256905566;m2a,
Raw;land;Occupation, heterogeneous, agricultural, NI;;0.256905566;m2a,
Raw;land;Occupation, heterogeneous, agricultural, NL;;1.084712391;m2a,
Raw;land;Occupation, heterogeneous, agricultural, NO;;0.83890587;m2a,
Raw;land;Occupation, heterogeneous, agricultural, NP;;0.256905566;m2a,
Raw;land;Occupation, heterogeneous, agricultural, NZ;;0;m2a,
Raw;land;Occupation, heterogeneous, agricultural, OCE;;0.256905566;m2a,
Raw;land;Occupation, heterogeneous, agricultural, OM;;0;m2a,
Raw;land;Occupation, heterogeneous, agricultural, PA;;0.256905566;m2a,
Raw;land;Occupation, heterogeneous, agricultural, PE;;0.495465873;m2a,
Raw;land;Occupation, heterogeneous, agricultural, PG;;0.256905566;m2a,
Raw;land;Occupation, heterogeneous, agricultural, PH;;0.256905566;m2a,
Raw;land;Occupation, heterogeneous, agricultural, PK;;0.537340969;m2a,
Raw;land;Occupation, heterogeneous, agricultural, PL;;1.072721564;m2a,
Raw;land;Occupation, heterogeneous, agricultural, PR;;0.256905566;m2a,
Raw;land;Occupation, heterogeneous, agricultural, PS;;0.342477137;m2a,
Raw;land;Occupation, heterogeneous, agricultural, PT;;1.084712391;m2a,
Raw;land;Occupation, heterogeneous, agricultural, PY;;0.256905566;m2a,
Raw;land;Occupation, heterogeneous, agricultural, QA;;0;m2a,
Raw;land;Occupation, heterogeneous, agricultural, RAF;;0.455307667;m2a,
Raw;land;Occupation, heterogeneous, agricultural, RAS;;0.279502272;m2a,
Raw;land;Occupation, heterogeneous, agricultural, RE;;0;m2a,
Raw;land;Occupation, heterogeneous, agricultural, RER;;0.556628727;m2a,
Raw;land;Occupation, heterogeneous, agricultural, RLA;;0.287693909;m2a,
Raw;land;Occupation, heterogeneous, agricultural, RNA;;0.256905566;m2a,
Raw;land;Occupation, heterogeneous, agricultural, RO;;1.037428936;m2a,
Raw;land;Occupation, heterogeneous, agricultural, RS;;1.084712391;m2a,
Raw;land;Occupation, heterogeneous, agricultural, RU;;0.556628727;m2a,
Raw;land;Occupation, heterogeneous, agricultural, RW;;0.256905566;m2a,
Raw;land;Occupation, heterogeneous, agricultural, SA;;0;m2a,
Raw;land;Occupation, heterogeneous, agricultural, SB;;0;m2a,
Raw;land;Occupation, heterogeneous, agricultural, SD;;0.45014454;m2a,
Raw;land;Occupation, heterogeneous, agricultural, SE;;1.084712391;m2a,
Raw;land;Occupation, heterogeneous, agricultural, SG;;0.256905566;m2a,
Raw;land;Occupation, heterogeneous, agricultural, SI;;1.029847274;m2a,
Raw;land;Occupation, heterogeneous, agricultural, SK;;1.027430315;m2a,
Raw;land;Occupation, heterogeneous, agricultural, SL;;0.256905566;m2a,
Raw;land;Occupation, heterogeneous, agricultural, SM;;0.342540755;m2a,
Raw;land;Occupation, heterogeneous, agricultural, SN;;0.927714545;m2a,
Raw;land;Occupation, heterogeneous, agricultural, SO;;0.256905566;m2a,
Raw;land;Occupation, heterogeneous, agricultural, SR;;0.256905566;m2a,
Raw;land;Occupation, heterogeneous, agricultural, SS;;0.256905566;m2a,
Raw;land;Occupation, heterogeneous, agricultural, ST;;0;m2a,
Raw;land;Occupation, heterogeneous, agricultural, SV;;0.256905566;m2a,
Raw;land;Occupation, heterogeneous, agricultural, SX;;0.320543767;m2a,
Raw;land;Occupation, heterogeneous, agricultural, SY;;0.340272616;m2a,
Raw;land;Occupation, heterogeneous, agricultural, SZ;;0.493662587;m2a,
Raw;land;Occupation, heterogeneous, agricultural, TC;;0;m2a,
Raw;land;Occupation, heterogeneous, agricultural, TD;;0.927714545;m2a,
Raw;land;Occupation, heterogeneous, agricultural, Temp br.leaf forest;;1.084712391;m2a,
Raw;land;Occupation, heterogeneous, agricultural, Temp coniferous forest;;0.770716699;m2a,
Raw;land;Occupation, heterogeneous, agricultural, Temp grasss savan and shrub;;0.328268224;m2a,
Raw;land;Occupation, heterogeneous, agricultural, TG;;0.256905566;m2a,
Raw;land;Occupation, heterogeneous, agricultural, TH;;0.256905566;m2a,
Raw;land;Occupation, heterogeneous, agricultural, TJ;;0.556628727;m2a,
Raw;land;Occupation, heterogeneous, agricultural, TL;;0.827806825;m2a,
Raw;land;Occupation, heterogeneous, agricultural, TM;;0.556628727;m2a,
Raw;land;Occupation, heterogeneous, agricultural, TN;;0.770716699;m2a,
Raw;land;Occupation, heterogeneous, agricultural, TR;;1.048358148;m2a,
Raw;land;Occupation, heterogeneous, agricultural, TT;;0.256905566;m2a,
Raw;land;Occupation, heterogeneous, agricultural, Tundra;;0;m2a,
Raw;land;Occupation, heterogeneous, agricultural, TW;;0.256905566;m2a,
Raw;land;Occupation, heterogeneous, agricultural, TZ;;0.296348022;m2a,
Raw;land;Occupation, heterogeneous, agricultural, UA;;1.056114961;m2a,
Raw;land;Occupation, heterogeneous, agricultural, UG;;0.256905566;m2a,
Raw;land;Occupation, heterogeneous, agricultural, US;;0.256905566;m2a,
Raw;land;Occupation, heterogeneous, agricultural, UY;;0.256905566;m2a,
Raw;land;Occupation, heterogeneous, agricultural, UZ;;0.556628727;m2a,
Raw;land;Occupation, heterogeneous, agricultural, VA;;0.342540755;m2a,
Raw;land;Occupation, heterogeneous, agricultural, VC;;0.256905566;m2a,
Raw;land;Occupation, heterogeneous, agricultural, VE;;0.256905566;m2a,
Raw;land;Occupation, heterogeneous, agricultural, VG;;0;m2a,
Raw;land;Occupation, heterogeneous, agricultural, VI;;0;m2a,
Raw;land;Occupation, heterogeneous, agricultural, VN;;0.256905566;m2a,
Raw;land;Occupation, heterogeneous, agricultural, VU;;0;m2a,
Raw;land;Occupation, heterogeneous, agricultural, WF;;0;m2a,
Raw;land;Occupation, heterogeneous, agricultural, YE;;0;m2a,
Raw;land;Occupation, heterogeneous, agricultural, YT;;0;m2a,
Raw;land;Occupation, heterogeneous, agricultural, ZA;;0.526453474;m2a,
Raw;land;Occupation, heterogeneous, agricultural, ZM;;0.556628727;m2a,
Raw;land;Occupation, heterogeneous, agricultural, ZW;;0.556628727;m2a,
Raw;land;Occupation, industrial area;;0.592819;m2a,,,
Raw;land;Occupation, industrial area, (Sub)trop coniferous forest;;0;m2a,,
Raw;land;Occupation, industrial area, (Sub)trop dry br.leaf forest;;0.827806825;m2a,,
Raw;land;Occupation, industrial area, (Sub)trop grass savan & shrub;;0.927714545;m2a,,
Raw;land;Occupation, industrial area, (Sub)trop moist br.leaf for.;;0.770716699;m2a,,
Raw;land;Occupation, industrial area, AD;;0;m2a,,
Raw;land;Occupation, industrial area, AE;;0;m2a,,
Raw;land;Occupation, industrial area, AF;;0;m2a,,
Raw;land;Occupation, industrial area, AG;;0.008831406;m2a,,
Raw;land;Occupation, industrial area, AI;;0;m2a,,
Raw;land;Occupation, industrial area, AL;;0.570901258;m2a,,
Raw;land;Occupation, industrial area, AM;;0.570901258;m2a,,
Raw;land;Occupation, industrial area, AO;;0.927539551;m2a,,
Raw;land;Occupation, industrial area, AR;;0.570901258;m2a,,
Raw;land;Occupation, industrial area, AT;;0;m2a,,
Raw;land;Occupation, industrial area, AU;;0.570901258;m2a,,
Raw;land;Occupation, industrial area, AW;;0;m2a,,
Raw;land;Occupation, industrial area, AX;;0;m2a,,
Raw;land;Occupation, industrial area, AZ;;0.570901258;m2a,,
Raw;land;Occupation, industrial area, BA;;0.570901258;m2a,,
Raw;land;Occupation, industrial area, BB;;0;m2a,,
Raw;land;Occupation, industrial area, BD;;0.770829121;m2a,,
Raw;land;Occupation, industrial area, BE;;0;m2a,,
Raw;land;Occupation, industrial area, BF;;0.927714545;m2a,,
Raw;land;Occupation, industrial area, BG;;0.570901258;m2a,,
Raw;land;Occupation, industrial area, BH;;0;m2a,,
Raw;land;Occupation, industrial area, BI;;0.890566695;m2a,,
Raw;land;Occupation, industrial area, BJ;;0.915227579;m2a,,
Raw;land;Occupation, industrial area, BL;;0;m2a,,
Raw;land;Occupation, industrial area, BN;;0.770716699;m2a,,
Raw;land;Occupation, industrial area, BO;;0.792123448;m2a,,
Raw;land;Occupation, industrial area, Boreal forest and taiga;;0;m2a,,
Raw;land;Occupation, industrial area, BQ;;0;m2a,,
Raw;land;Occupation, industrial area, BR;;0.810935058;m2a,,
Raw;land;Occupation, industrial area, BS;;0;m2a,,
Raw;land;Occupation, industrial area, BT;;0.57091473;m2a,,
Raw;land;Occupation, industrial area, BW;;0.927714545;m2a,,
Raw;land;Occupation, industrial area, BY;;0.570901258;m2a,,
Raw;land;Occupation, industrial area, BZ;;0.770716699;m2a,,
Raw;land;Occupation, industrial area, CA;;0.586595074;m2a,,
Raw;land;Occupation, industrial area, CD;;0.884371483;m2a,,
Raw;land;Occupation, industrial area, CF;;0.906451125;m2a,,
Raw;land;Occupation, industrial area, CG;;0.84473427;m2a,,
Raw;land;Occupation, industrial area, CH;;0.628411189;m2a,,
Raw;land;Occupation, industrial area, CI;;0.834856142;m2a,,
Raw;land;Occupation, industrial area, CL;;0.570901258;m2a,,
Raw;land;Occupation, industrial area, CM;;0.86923418;m2a,,
Raw;land;Occupation, industrial area, CN;;0.574139332;m2a,,
Raw;land;Occupation, industrial area, CO;;0.855864144;m2a,,
Raw;land;Occupation, industrial area, CR;;0.770716699;m2a,,
Raw;land;Occupation, industrial area, CU;;0.770716699;m2a,,
Raw;land;Occupation, industrial area, CV;;0.68508151;m2a,,
Raw;land;Occupation, industrial area, CW;;0;m2a,,
Raw;land;Occupation, industrial area, CY;;0.342540755;m2a,,
Raw;land;Occupation, industrial area, CZ;;0.572002284;m2a,,
Raw;land;Occupation, industrial area, DE;;0.57162304;m2a,,
Raw;land;Occupation, industrial area, Deserts and xeric shrub;;0;m2a,,
Raw;land;Occupation, industrial area, DJ;;0;m2a,,
Raw;land;Occupation, industrial area, DK;;0.570901258;m2a,,
Raw;land;Occupation, industrial area, DM;;0.770716699;m2a,,
Raw;land;Occupation, industrial area, DO;;0.770716699;m2a,,
Raw;land;Occupation, industrial area, DZ;;0.713626573;m2a,,
Raw;land;Occupation, industrial area, EC;;0.770716699;m2a,,
Raw;land;Occupation, industrial area, EE;;0.570901258;m2a,,
Raw;land;Occupation, industrial area, EG;;0.067660838;m2a,,
Raw;land;Occupation, industrial area, EH;;0;m2a,,
Raw;land;Occupation, industrial area, ER;;0.925617899;m2a,,
Raw;land;Occupation, industrial area, ES;;0.570901258;m2a,,
Raw;land;Occupation, industrial area, ET;;0.906255419;m2a,,
Raw;land;Occupation, industrial area, FI;;0.570901258;m2a,,
Raw;land;Occupation, industrial area, FJ;;0.647681832;m2a,,
Raw;land;Occupation, industrial area, FK;;0.328268224;m2a,,
Raw;land;Occupation, industrial area, Flooded grasss and savan;;0;m2a,,
Raw;land;Occupation, industrial area, FO;;0.328268224;m2a,,
Raw;land;Occupation, industrial area, FR;;0.573226095;m2a,,
Raw;land;Occupation, industrial area, GA;;0.831292662;m2a,,
Raw;land;Occupation, industrial area, GB;;0.571644164;m2a,,
Raw;land;Occupation, industrial area, GD;;0.770716699;m2a,,
Raw;land;Occupation, industrial area, GE;;0.570901258;m2a,,
Raw;land;Occupation, industrial area, GF;;0.770716699;m2a,,
Raw;land;Occupation, industrial area, GG;;0;m2a,,
Raw;land;Occupation, industrial area, GH;;0.847580307;m2a,,
Raw;land;Occupation, industrial area, GI;;0.342540755;m2a,,
Raw;land;Occupation, industrial area, GL;;0;m2a,,
Raw;land;Occupation, industrial area, GLO;;0.592819;m2a,,
